tweet-sno-2	Q0	vclaim-sno-us-army-sending-texts-on-draft	1	5.55146631	rank_svm
tweet-sno-2	Q0	vclaim-sno-danske-bank-text-scam	2	2.94901237	rank_svm
tweet-sno-2	Q0	vclaim-sno-dew-water-tanzania	3	1.67900542	rank_svm
tweet-sno-2	Q0	vclaim-sno-11-marines-this-week	4	1.09304648	rank_svm
tweet-sno-2	Q0	vclaim-sno-obamas-50-lies	5	0.94127208	rank_svm
tweet-sno-2	Q0	vclaim-sno-delivery-courier-scam	6	0.81496407	rank_svm
tweet-sno-2	Q0	vclaim-sno-dear-rich-bastard	7	0.76661766	rank_svm
tweet-sno-2	Q0	vclaim-sno-china-seed-mailings	8	0.33971783	rank_svm
tweet-sno-2	Q0	vclaim-sno-absentee-ballots-undeliverable	9	0.28970298	rank_svm
tweet-sno-2	Q0	vclaim-sno-trump-subscription-box	10	0.19969924	rank_svm
tweet-sno-3	Q0	vclaim-sno-us-army-sending-texts-on-draft	1	3.20917843	rank_svm
tweet-sno-3	Q0	vclaim-sno-soldier-rude-mat-retailer	2	1.32422938	rank_svm
tweet-sno-3	Q0	vclaim-sno-tank-silencer-photo	3	0.83195456	rank_svm
tweet-sno-3	Q0	vclaim-sno-white-house-quarantine-text	4	0.80657555	rank_svm
tweet-sno-3	Q0	vclaim-sno-marines-corps-rebuke-pelosi	5	0.76509906	rank_svm
tweet-sno-3	Q0	vclaim-sno-chow-down-2	6	0.7616342	rank_svm
tweet-sno-3	Q0	vclaim-sno-new-medicare-card-scam	7	0.67310571	rank_svm
tweet-sno-3	Q0	vclaim-sno-flagging-interest-2	8	0.28409904	rank_svm
tweet-sno-3	Q0	vclaim-sno-obama-salute-veterans-day	9	0.19265407	rank_svm
tweet-sno-3	Q0	vclaim-sno-ceremonial-swords	10	0.18099374	rank_svm
tweet-sno-4	Q0	vclaim-sno-video-of-drone-strike-soleimani	1	4.61748822	rank_svm
tweet-sno-4	Q0	vclaim-sno-eric-trump-tweet-iran-strike	2	3.28684372	rank_svm
tweet-sno-4	Q0	vclaim-sno-obama-officials-iran-policy	3	2.6898413	rank_svm
tweet-sno-4	Q0	vclaim-sno-embassy-meme	4	1.89736049	rank_svm
tweet-sno-4	Q0	vclaim-sno-jet-threat	5	1.3806946	rank_svm
tweet-sno-4	Q0	vclaim-sno-attempted-robbery-target-field	6	1.07106327	rank_svm
tweet-sno-4	Q0	vclaim-sno-obama-wasnt-arrested	7	0.552611	rank_svm
tweet-sno-4	Q0	vclaim-sno-hunter-biden-malia-obama-cocaine	8	0.46703748	rank_svm
tweet-sno-4	Q0	vclaim-sno-india-air-strike-pakistan-video	9	0.3358258	rank_svm
tweet-sno-4	Q0	vclaim-sno-flying-horse	10	0.24747889	rank_svm
tweet-sno-5	Q0	vclaim-sno-obama-shaking-hands-rouhani	1	3.69106905	rank_svm
tweet-sno-5	Q0	vclaim-sno-trump-iran-tweets-obama	2	2.26730496	rank_svm
tweet-sno-5	Q0	vclaim-sno-sasha-obama-drive-by-shootout	3	1.48079122	rank_svm
tweet-sno-5	Q0	vclaim-sno-a-closed-captioned-reaction-2	4	1.30176586	rank_svm
tweet-sno-5	Q0	vclaim-sno-muslim-government-in-the-us	5	1.29192681	rank_svm
tweet-sno-5	Q0	vclaim-sno-carl-paladino-obama-comments	6	1.05867276	rank_svm
tweet-sno-5	Q0	vclaim-sno-trump-anonymous-identity	7	0.97897751	rank_svm
tweet-sno-5	Q0	vclaim-sno-obama-pointing-trump-painting	8	0.97290729	rank_svm
tweet-sno-5	Q0	vclaim-sno-obama-agree-trump-administration-immigration-policies	9	0.8678516	rank_svm
tweet-sno-5	Q0	vclaim-sno-django-unchained-death-real	10	0.32764771	rank_svm
tweet-sno-6	Q0	vclaim-sno-wedding-rings-holocaust-victims	1	2.72829134	rank_svm
tweet-sno-6	Q0	vclaim-sno-facebook-korean-war-photo	2	2.38403524	rank_svm
tweet-sno-6	Q0	vclaim-sno-syrian-war-victims-are-being-recycled-and-al-quds-hospital-was-never-bombed	3	1.78626948	rank_svm
tweet-sno-6	Q0	vclaim-sno-second-wave-spanish-flu-wwi	4	1.49886515	rank_svm
tweet-sno-6	Q0	vclaim-sno-muslims-rip-american-flag	5	1.16032198	rank_svm
tweet-sno-6	Q0	vclaim-sno-man-head-stuck-wife	6	0.83569156	rank_svm
tweet-sno-6	Q0	vclaim-sno-airliner-crash-video	7	0.41448595	rank_svm
tweet-sno-6	Q0	vclaim-sno-plane-crash-havana-photo	8	0.2753734	rank_svm
tweet-sno-6	Q0	vclaim-sno-poppy-sale-ban	9	0.18338204	rank_svm
tweet-sno-6	Q0	vclaim-sno-deadliest-days-usa-history	10	0.17219303	rank_svm
tweet-sno-7	Q0	vclaim-sno-iran-trump-bounty	1	5.55834451	rank_svm
tweet-sno-7	Q0	vclaim-sno-obama-bribed-iran-400-million-to-release-u-s-prisoners	2	2.61078248	rank_svm
tweet-sno-7	Q0	vclaim-sno-bernie-sanders-iran-hostage-crisis	3	2.48414011	rank_svm
tweet-sno-7	Q0	vclaim-sno-video-of-drone-strike-soleimani	4	2.28054445	rank_svm
tweet-sno-7	Q0	vclaim-sno-eric-trump-tweet-iran-strike	5	2.20459394	rank_svm
tweet-sno-7	Q0	vclaim-sno-dems-flags-half-mast-soleimani	6	1.96455509	rank_svm
tweet-sno-7	Q0	vclaim-sno-gop-delayed-iran-prisoner-release-election	7	1.45767079	rank_svm
tweet-sno-7	Q0	vclaim-sno-donald-trump-punishment-for-abortion	8	1.03269548	rank_svm
tweet-sno-7	Q0	vclaim-sno-embassy-meme	9	0.84827916	rank_svm
tweet-sno-7	Q0	vclaim-sno-buried-woman-stoned-photo	10	0.42609533	rank_svm
tweet-sno-8	Q0	vclaim-sno-is-minecraft-shutting-down	1	4.94932899	rank_svm
tweet-sno-8	Q0	vclaim-sno-google-exec-rigging-trump	2	2.25411405	rank_svm
tweet-sno-8	Q0	vclaim-sno-baby-gorilla-harambe-mcharambeface	3	1.40625714	rank_svm
tweet-sno-8	Q0	vclaim-sno-hugh-mann-alien-life-mars	4	1.35824304	rank_svm
tweet-sno-8	Q0	vclaim-sno-tiktok-zombies-finland	5	1.30049323	rank_svm
tweet-sno-8	Q0	vclaim-sno-costco-response-facebook	6	0.7828367	rank_svm
tweet-sno-8	Q0	vclaim-sno-melania-trump-last-christmas	7	0.71642443	rank_svm
tweet-sno-8	Q0	vclaim-sno-polar-bears-extinct-by-2100	8	0.7086844	rank_svm
tweet-sno-8	Q0	vclaim-sno-paris-muslim-siege-false	9	0.67654076	rank_svm
tweet-sno-8	Q0	vclaim-sno-twitter-star-of-david	10	0.61151373	rank_svm
tweet-sno-9	Q0	vclaim-sno-is-minecraft-shutting-down	1	1.51808384	rank_svm
tweet-sno-9	Q0	vclaim-sno-minecraft-sex-mods	2	1.41057381	rank_svm
tweet-sno-9	Q0	vclaim-sno-disney-world-holiday-box	3	1.20256822	rank_svm
tweet-sno-9	Q0	vclaim-sno-facebook-lords-prayer	4	1.16568009	rank_svm
tweet-sno-9	Q0	vclaim-sno-biden-tweet-pandemic	5	1.13166371	rank_svm
tweet-sno-9	Q0	vclaim-sno-story-land-closing	6	0.85748579	rank_svm
tweet-sno-9	Q0	vclaim-sno-nativity-seen	7	0.79182263	rank_svm
tweet-sno-9	Q0	vclaim-sno-minecraft-for-mein-kampf-mixup	8	0.5871255	rank_svm
tweet-sno-9	Q0	vclaim-sno-is-kik-messenger-app-shutting-down	9	0.23741672	rank_svm
tweet-sno-9	Q0	vclaim-sno-disneyland-reopening-holidays	10	0.21291389	rank_svm
tweet-sno-10	Q0	vclaim-sno-minecraft-for-mein-kampf-mixup	1	3.70593828	rank_svm
tweet-sno-10	Q0	vclaim-sno-minecraft-sex-mods	2	1.63583882	rank_svm
tweet-sno-10	Q0	vclaim-sno-lancasters-centerville-elementary-school-cancels-offensive-christmas-play	3	1.34207536	rank_svm
tweet-sno-10	Q0	vclaim-sno-daddy-data-care	4	1.33583693	rank_svm
tweet-sno-10	Q0	vclaim-sno-text-nhs-worker-coronavirus	5	1.03308598	rank_svm
tweet-sno-10	Q0	vclaim-sno-treasure-of-the-sierra-padre	6	1.00116788	rank_svm
tweet-sno-10	Q0	vclaim-sno-xbox-one-death	7	0.70914078	rank_svm
tweet-sno-10	Q0	vclaim-sno-walmart-seizure-robbery	8	0.60280256	rank_svm
tweet-sno-10	Q0	vclaim-sno-big-dick-machine-gun-toy	9	0.54528373	rank_svm
tweet-sno-10	Q0	vclaim-sno-arden-weenus-meat-softener	10	0.54219167	rank_svm
tweet-sno-11	Q0	vclaim-sno-trump-cut-from-home-alone-2	1	5.69535481	rank_svm
tweet-sno-11	Q0	vclaim-sno-onlyfans-trump-ban-capitol	2	1.38338428	rank_svm
tweet-sno-11	Q0	vclaim-sno-false-donald-trump-ban-canada	3	1.07733979	rank_svm
tweet-sno-11	Q0	vclaim-sno-canada-marijuana-federal-debt	4	0.97442058	rank_svm
tweet-sno-11	Q0	vclaim-sno-donald-trump-primary-ballots	5	0.96967545	rank_svm
tweet-sno-11	Q0	vclaim-sno-cnn-took-crooked-out-of-trump-tweet-about-clinton	6	0.93846712	rank_svm
tweet-sno-11	Q0	vclaim-sno-trump-stockpile-ventilators	7	0.6921881	rank_svm
tweet-sno-11	Q0	vclaim-sno-consumer-rebate-program	8	0.59608561	rank_svm
tweet-sno-11	Q0	vclaim-sno-trudeau-sex-scandal-school	9	0.54218453	rank_svm
tweet-sno-11	Q0	vclaim-sno-obama-created-more-jobs-trump	10	0.41658414	rank_svm
tweet-sno-12	Q0	vclaim-sno-bloomberg-campaign-prisoners	1	5.64091092	rank_svm
tweet-sno-12	Q0	vclaim-sno-1918-quarantine-ad-for-phone	2	2.17131819	rank_svm
tweet-sno-12	Q0	vclaim-sno-illinois-goodwill-disabled-staff	3	1.81736341	rank_svm
tweet-sno-12	Q0	vclaim-sno-nike-alabama	4	1.49400171	rank_svm
tweet-sno-12	Q0	vclaim-sno-trump-quote-mueller-report	5	1.4658496	rank_svm
tweet-sno-12	Q0	vclaim-sno-taco-bell-dog	6	1.03451074	rank_svm
tweet-sno-12	Q0	vclaim-sno-donna-brazile-leaves-cnn	7	0.85265685	rank_svm
tweet-sno-12	Q0	vclaim-sno-msnbc-producer-quit	8	0.76155861	rank_svm
tweet-sno-12	Q0	vclaim-sno-ac-moore-closing-down	9	0.59152102	rank_svm
tweet-sno-12	Q0	vclaim-sno-joe-you-know-i-won-letter-trump	10	0.19755786	rank_svm
tweet-sno-13	Q0	vclaim-sno-nazi-flag-menorah-hanukkah	1	3.9267685	rank_svm
tweet-sno-13	Q0	vclaim-sno-war-games	2	1.89353998	rank_svm
tweet-sno-13	Q0	vclaim-sno-adolf-hitler-smashing-the-nucleus	3	1.36579612	rank_svm
tweet-sno-13	Q0	vclaim-sno-draketown-swastika-nazis	4	1.32975132	rank_svm
tweet-sno-13	Q0	vclaim-sno-immigrants-numbers-arms	5	1.00393955	rank_svm
tweet-sno-13	Q0	vclaim-sno-nyt-1924-hitler-tamed-by-prison	6	0.61271222	rank_svm
tweet-sno-13	Q0	vclaim-sno-somewhere-over-rainbow-holocaust	7	0.5964859	rank_svm
tweet-sno-13	Q0	vclaim-sno-hitler-holding-bible	8	0.22868333	rank_svm
tweet-sno-13	Q0	vclaim-sno-trump-riot-camp-auschwitz-shirt	9	0.2092436	rank_svm
tweet-sno-13	Q0	vclaim-sno-trump-photographed-with-charlottesville-white-nationalist	10	0.18101034	rank_svm
tweet-sno-14	Q0	vclaim-sno-lindsey-graham-crime-impeach	1	2.81051614	rank_svm
tweet-sno-14	Q0	vclaim-sno-graham-impeachment-obstruction	2	2.13834885	rank_svm
tweet-sno-14	Q0	vclaim-sno-lindsey-graham-nominate-trump	3	1.72297167	rank_svm
tweet-sno-14	Q0	vclaim-sno-schiff-refuse-gop-talk	4	1.64195241	rank_svm
tweet-sno-14	Q0	vclaim-sno-fox-news-vindman-statement	5	1.45441315	rank_svm
tweet-sno-14	Q0	vclaim-sno-graham-christian-death-camps	6	1.23303414	rank_svm
tweet-sno-14	Q0	vclaim-sno-mcconnell-support-trump-2024	7	1.0240559	rank_svm
tweet-sno-14	Q0	vclaim-sno-katrina-pierson-mccain-tweet	8	0.80760741	rank_svm
tweet-sno-14	Q0	vclaim-sno-billy-graham-statement-trump	9	0.59657396	rank_svm
tweet-sno-14	Q0	vclaim-sno-democrats-demand-kavanaugh-dna-test	10	0.47968879	rank_svm
tweet-sno-15	Q0	vclaim-sno-us-wakanda-trading-partner	1	6.41487521	rank_svm
tweet-sno-15	Q0	vclaim-sno-united-states-safest-country	2	1.40094021	rank_svm
tweet-sno-15	Q0	vclaim-sno-steve-king-whistleblower-tweet	3	1.06177565	rank_svm
tweet-sno-15	Q0	vclaim-sno-walmart-satanic	4	0.86880369	rank_svm
tweet-sno-15	Q0	vclaim-sno-fda-classified-walnuts-drugs	5	0.78488894	rank_svm
tweet-sno-15	Q0	vclaim-sno-trump-cleanest-air-world	6	0.72740823	rank_svm
tweet-sno-15	Q0	vclaim-sno-omar-rotten-country	7	0.556326	rank_svm
tweet-sno-15	Q0	vclaim-sno-rat-meat-chicken-wings	8	0.21112994	rank_svm
tweet-sno-15	Q0	vclaim-sno-fidel-castro-baseball	9	0.19081254	rank_svm
tweet-sno-15	Q0	vclaim-sno-paula-white-prayer-flags	10	0.17635501	rank_svm
tweet-sno-16	Q0	vclaim-sno-us-wakanda-trading-partner	1	4.22093543	rank_svm
tweet-sno-16	Q0	vclaim-sno-pelosi-house-chamber-sign	2	1.29293914	rank_svm
tweet-sno-16	Q0	vclaim-sno-us-coronavirus-test	3	1.07247253	rank_svm
tweet-sno-16	Q0	vclaim-sno-ilhan-omar-white-men-fear	4	0.62773977	rank_svm
tweet-sno-16	Q0	vclaim-sno-omar-rotten-country	5	0.56809946	rank_svm
tweet-sno-16	Q0	vclaim-sno-hawker-beechcraft	6	0.5662784	rank_svm
tweet-sno-16	Q0	vclaim-sno-omars-district-pledge	7	0.51587887	rank_svm
tweet-sno-16	Q0	vclaim-sno-ilhan-omar-camp-hates-america	8	0.50389745	rank_svm
tweet-sno-16	Q0	vclaim-sno-jackie-robinson-anthem	9	0.23224792	rank_svm
tweet-sno-16	Q0	vclaim-sno-michigan-bans-buying-flags	10	0.165548	rank_svm
tweet-sno-17	Q0	vclaim-sno-trump-bullies-boy-hat-easter	1	2.99938858	rank_svm
tweet-sno-17	Q0	vclaim-sno-was-child-expelled-trump-costume	2	1.86365397	rank_svm
tweet-sno-17	Q0	vclaim-sno-trey-gowdys-son-dead-dumpster	3	1.61617623	rank_svm
tweet-sno-17	Q0	vclaim-sno-third-grade-trump-hat	4	1.2013715	rank_svm
tweet-sno-17	Q0	vclaim-sno-eric-trump-tweets-illegal-ballot-selfie	5	1.04482775	rank_svm
tweet-sno-17	Q0	vclaim-sno-suspended-speech	6	0.87552025	rank_svm
tweet-sno-17	Q0	vclaim-sno-captain-america-deemed-offensive	7	0.72621445	rank_svm
tweet-sno-17	Q0	vclaim-sno-trump-911-small-business-fund	8	0.41121697	rank_svm
tweet-sno-17	Q0	vclaim-sno-trump-defeats-covid19-coin	9	0.18608113	rank_svm
tweet-sno-17	Q0	vclaim-sno-donald-trump-play-doh-lousiana	10	0.17489959	rank_svm
tweet-sno-18	Q0	vclaim-sno-nancy-pelosi-hot-mic	1	1.42594157	rank_svm
tweet-sno-18	Q0	vclaim-sno-governors-pelosi-impeach	2	0.71430077	rank_svm
tweet-sno-18	Q0	vclaim-sno-pelosi-illegal-immigration-quote	3	0.61586637	rank_svm
tweet-sno-18	Q0	vclaim-sno-colin-powell-lazy-immigrants	4	0.56665595	rank_svm
tweet-sno-18	Q0	vclaim-sno-bin-laden-singing-poker-face	5	0.55785637	rank_svm
tweet-sno-18	Q0	vclaim-sno-roses-car-kentucky-sex-trafficking	6	0.55190619	rank_svm
tweet-sno-18	Q0	vclaim-sno-trump-fans-racist-bitch-shirts	7	0.49031144	rank_svm
tweet-sno-18	Q0	vclaim-sno-pnb-rock-killed-buying-prada	8	0.48982881	rank_svm
tweet-sno-18	Q0	vclaim-sno-nancy-pelosi-slurring-speech	9	0.23371127	rank_svm
tweet-sno-18	Q0	vclaim-sno-naacp-black-cops-not-real	10	0.16411225	rank_svm
tweet-sno-19	Q0	vclaim-sno-cut-homeless-people-in-half	1	1.41928603	rank_svm
tweet-sno-19	Q0	vclaim-sno-zambia-nurse-swap-babies	2	1.30748886	rank_svm
tweet-sno-19	Q0	vclaim-sno-jacob-thompson-xmas-cards	3	0.78793037	rank_svm
tweet-sno-19	Q0	vclaim-sno-aca-versus-ahca	4	0.72864631	rank_svm
tweet-sno-19	Q0	vclaim-sno-the-promiscuous-cheerleader	5	0.71613467	rank_svm
tweet-sno-19	Q0	vclaim-sno-jeff-guice-sick-children	6	0.5744505	rank_svm
tweet-sno-19	Q0	vclaim-sno-british-mom-co-sleeping-custody	7	0.40707854	rank_svm
tweet-sno-19	Q0	vclaim-sno-david-nagy-obituary	8	0.27430182	rank_svm
tweet-sno-19	Q0	vclaim-sno-hillary-clinton-nurses	9	0.21721424	rank_svm
tweet-sno-19	Q0	vclaim-sno-facebookcnn-car-accident-appeal	10	0.17257329	rank_svm
tweet-sno-20	Q0	vclaim-sno-backdrop-boris-johnson-interview	1	4.09806264	rank_svm
tweet-sno-20	Q0	vclaim-sno-leeds-hospital-floor-photo	2	3.10236602	rank_svm
tweet-sno-20	Q0	vclaim-sno-cuomo-vaccine-bad-news-trump	3	1.81401028	rank_svm
tweet-sno-20	Q0	vclaim-sno-ipads-covid-virtual-visits	4	0.93270601	rank_svm
tweet-sno-20	Q0	vclaim-sno-fake-snow-asbestos	5	0.82051201	rank_svm
tweet-sno-20	Q0	vclaim-sno-trojan-pre-owned-condoms	6	0.80723721	rank_svm
tweet-sno-20	Q0	vclaim-sno-flag-nancy-pelosi	7	0.74575061	rank_svm
tweet-sno-20	Q0	vclaim-sno-secret-pancakes-on-5-bill	8	0.68013564	rank_svm
tweet-sno-20	Q0	vclaim-sno-pelosi-stage-vaccine-photo	9	0.66406757	rank_svm
tweet-sno-20	Q0	vclaim-sno-baby-found-grenfell-tower	10	0.21566562	rank_svm
tweet-sno-21	Q0	vclaim-sno-binghamton-university-offers-stop-white-people-course	1	1.34082144	rank_svm
tweet-sno-21	Q0	vclaim-sno-twilight-years	2	1.30563824	rank_svm
tweet-sno-21	Q0	vclaim-sno-stick-my-neck-out	3	1.22104431	rank_svm
tweet-sno-21	Q0	vclaim-sno-talking-angela-warning	4	1.05594056	rank_svm
tweet-sno-21	Q0	vclaim-sno-vodka-tampons	5	0.8916625	rank_svm
tweet-sno-21	Q0	vclaim-sno-joe-biden-age-of-consent-8	6	0.81405716	rank_svm
tweet-sno-21	Q0	vclaim-sno-quaden-bayles-18-years-old	7	0.55758742	rank_svm
tweet-sno-21	Q0	vclaim-sno-jlo-spanish-inauguration	8	0.25872692	rank_svm
tweet-sno-21	Q0	vclaim-sno-october-surprise	9	0.20206411	rank_svm
tweet-sno-21	Q0	vclaim-sno-jumbo-love	10	0.15725167	rank_svm
tweet-sno-22	Q0	vclaim-sno-stephanie-grisham-dui	1	2.44318398	rank_svm
tweet-sno-22	Q0	vclaim-sno-ari-fleischer-covid	2	2.35031094	rank_svm
tweet-sno-22	Q0	vclaim-sno-biden-keystone-pipeline-find-a-job	3	1.29211847	rank_svm
tweet-sno-22	Q0	vclaim-sno-mcdonalds-countries-war	4	0.84635305	rank_svm
tweet-sno-22	Q0	vclaim-sno-presidents-national-emergencies	5	0.76440282	rank_svm
tweet-sno-22	Q0	vclaim-sno-trump-covid19-statements	6	0.64582239	rank_svm
tweet-sno-22	Q0	vclaim-sno-trump-diet-coke-button-oval	7	0.27026632	rank_svm
tweet-sno-22	Q0	vclaim-sno-biden-dogs-trump-chew-toy	8	0.23717777	rank_svm
tweet-sno-22	Q0	vclaim-sno-can-veep-play-the-pence-card	9	0.2134091	rank_svm
tweet-sno-22	Q0	vclaim-sno-supreme-court-rules-drivers-licenses-unnecessary	10	0.16915492	rank_svm
tweet-sno-23	Q0	vclaim-sno-keystone-pipeline-leak	1	5.55396031	rank_svm
tweet-sno-23	Q0	vclaim-sno-keystone-pipeline-biden	2	2.71325015	rank_svm
tweet-sno-23	Q0	vclaim-sno-dakota-access-pipeline-continuing-despite-denied-easement	3	2.61309043	rank_svm
tweet-sno-23	Q0	vclaim-sno-dapl-routed-through-standing-rock-after-bismarck-residents-said-no	4	1.67447976	rank_svm
tweet-sno-23	Q0	vclaim-sno-state-cuts-off-water-to-dakota-access-pipeline-protesters	5	1.5542315	rank_svm
tweet-sno-23	Q0	vclaim-sno-will-a-deadline-of-1-january-2017-kill-the-dakota-access-pipeline	6	1.47027982	rank_svm
tweet-sno-23	Q0	vclaim-sno-north-dakota-pipeline-protest	7	1.19341004	rank_svm
tweet-sno-23	Q0	vclaim-sno-are-standing-rock-protesters-being-sprayed-with-chemicals-from-crop-duster-planes	8	1.09338798	rank_svm
tweet-sno-23	Q0	vclaim-sno-chase-and-wells-fargo-among-banks-financing-dakota-pipeline	9	1.03863343	rank_svm
tweet-sno-23	Q0	vclaim-sno-energy-ceo-disparages-dirty-natives	10	0.84174505	rank_svm
tweet-sno-24	Q0	vclaim-sno-trump-jr-women-rape	1	1.85044505	rank_svm
tweet-sno-24	Q0	vclaim-sno-obama-spying-trump-campaign	2	1.46159853	rank_svm
tweet-sno-24	Q0	vclaim-sno-twitter-disable-engagement-trump	3	1.34587317	rank_svm
tweet-sno-24	Q0	vclaim-sno-trump-blasts-media-for-reporting-things-he-says	4	1.03091655	rank_svm
tweet-sno-24	Q0	vclaim-sno-stick-my-neck-out	5	0.89879182	rank_svm
tweet-sno-24	Q0	vclaim-sno-trump-many-per-capitas	6	0.82026857	rank_svm
tweet-sno-24	Q0	vclaim-sno-trump-deport-women	7	0.66665242	rank_svm
tweet-sno-24	Q0	vclaim-sno-was-donald-trump-accused-of-sexual-assault-prior-to-the-2016-election	8	0.66182673	rank_svm
tweet-sno-24	Q0	vclaim-sno-clinton-supporter-defecated-on-sign	9	0.6325986	rank_svm
tweet-sno-24	Q0	vclaim-sno-meryl-streep-fired	10	0.42769777	rank_svm
tweet-sno-25	Q0	vclaim-sno-fox-news-guest-greta-thunberg	1	4.76441262	rank_svm
tweet-sno-25	Q0	vclaim-sno-noah-feldman-jeffrey-epstein	2	0.71006228	rank_svm
tweet-sno-25	Q0	vclaim-sno-rashida-tlaib-holocaust-warm-feeling	3	0.60607471	rank_svm
tweet-sno-25	Q0	vclaim-sno-trumps-latest-staff-pick-outed-dying-gay-brother	4	0.57066904	rank_svm
tweet-sno-25	Q0	vclaim-sno-amy-coney-barrett-breastfeeding	5	0.40560015	rank_svm
tweet-sno-25	Q0	vclaim-sno-tomi-lahren-tear-gas	6	0.23327151	rank_svm
tweet-sno-25	Q0	vclaim-sno-whitney-hayek	7	0.20873124	rank_svm
tweet-sno-25	Q0	vclaim-sno-colorado-infant-become-first-pot-overdose-death	8	0.19112747	rank_svm
tweet-sno-25	Q0	vclaim-sno-jay-z-said-satan-is-our-true-lord-and-only-idiots-believe-in-jesus	9	0.1769985	rank_svm
tweet-sno-25	Q0	vclaim-sno-evangelical-trump-gay	10	0.16508565	rank_svm
tweet-sno-26	Q0	vclaim-sno-border-wall-fence-trump-climb	1	3.13919611	rank_svm
tweet-sno-26	Q0	vclaim-sno-trump-canadian-wall	2	2.88105807	rank_svm
tweet-sno-26	Q0	vclaim-sno-san-antonio-border-wall	3	1.73766397	rank_svm
tweet-sno-26	Q0	vclaim-sno-trump-border-wall-colorado	4	1.68718884	rank_svm
tweet-sno-26	Q0	vclaim-sno-trump-first-western-wall	5	1.64191995	rank_svm
tweet-sno-26	Q0	vclaim-sno-mexico-border-trump-elected	6	1.50458175	rank_svm
tweet-sno-26	Q0	vclaim-sno-trump-borderwall-phone-survey	7	1.45320638	rank_svm
tweet-sno-26	Q0	vclaim-sno-el-paso-border-barrier-crime	8	1.39848496	rank_svm
tweet-sno-26	Q0	vclaim-sno-ronald-reagan-border-wall-idea	9	1.38851177	rank_svm
tweet-sno-26	Q0	vclaim-sno-trump-climate-change-golf-course	10	0.54405414	rank_svm
tweet-sno-27	Q0	vclaim-sno-blackface-governors-vs-blacks	1	7.13378522	rank_svm
tweet-sno-27	Q0	vclaim-sno-trump-governors-covid-19	2	2.54848849	rank_svm
tweet-sno-27	Q0	vclaim-sno-navy-seals-blackface	3	1.80257558	rank_svm
tweet-sno-27	Q0	vclaim-sno-morgan-freeman-on-black-history-month	4	1.25708328	rank_svm
tweet-sno-27	Q0	vclaim-sno-irish-slaves-early-america	5	0.81432345	rank_svm
tweet-sno-27	Q0	vclaim-sno-trump-rocky-tweet	6	0.61389539	rank_svm
tweet-sno-27	Q0	vclaim-sno-ilhan-omar-white-men-fear	7	0.53546871	rank_svm
tweet-sno-27	Q0	vclaim-sno-biden-appointees-immigrants	8	0.27499718	rank_svm
tweet-sno-27	Q0	vclaim-sno-net-worths-of-presidents	9	0.24174881	rank_svm
tweet-sno-27	Q0	vclaim-sno-obama-kanye-chicago-bush	10	0.19878743	rank_svm
tweet-sno-28	Q0	vclaim-sno-trump-my-crimes-investigated	1	4.77741138	rank_svm
tweet-sno-28	Q0	vclaim-sno-trump-impeachment-votes	2	1.5029132	rank_svm
tweet-sno-28	Q0	vclaim-sno-trump-intelligence-quote	3	1.20362681	rank_svm
tweet-sno-28	Q0	vclaim-sno-trump-acquittal-impeached	4	1.13493676	rank_svm
tweet-sno-28	Q0	vclaim-sno-mueller-report-no-obstruction	5	1.12942125	rank_svm
